快速直达专线25路(六圈--云岗)	[['六圈', 116.290108, 39.822388, 1], ['丰茂路口西', 116.288765, 39.825081, 2], ['海鹰路口', 116.285919, 39.826271, 3], ['航丰路口', 116.283348, 39.8293, 4], ['中核路口东', 116.2845, 39.831936, 5], ['内环西路北口', 116.284523, 39.834553, 6], ['杜家坎', 116.210976, 39.8442, 7], ['长辛店北口', 116.209686, 39.832195, 8], ['长辛店南口', 116.209541, 39.82251, 9], ['北京十中', 116.207222, 39.814861, 10], ['赵辛店', 116.19915, 39.810165, 11], ['朱家坟', 116.189697, 39.808258, 12], ['佃起村', 116.169792, 39.808277, 13], ['云岗北区', 116.163155, 39.810493, 14], ['云岗', 116.159355, 39.810104, 15]]	
快速直达专线23路(云岗--大富庄村)	[['云岗', 116.159363, 39.81012, 1], ['王佐学校', 116.13871, 39.808952, 2], ['王佐卫生院', 116.12941, 39.811104, 3], ['西王佐北', 116.129456, 39.816872, 4], ['下庄村', 116.126915, 39.820259, 5], ['丰台瓦窑村东口', 116.116928, 39.819901, 6], ['民族苑路', 116.110359, 39.813683, 7], ['栗园村', 116.101837, 39.813637, 8], ['大富庄村', 116.097084, 39.819611, 9]]	
快速直达专线22路(地铁丰台科技园站--槐房西路)	[['地铁丰台科技园站', 116.296074, 39.825256, 1], ['丰茂路口东', 116.292046, 39.825127, 2], ['科丰桥南', 116.28981, 39.828438, 3], ['怡海花园南门', 116.301857, 39.830303, 4], ['黄土岗', 116.334343, 39.830349, 5], ['新发地桥北', 116.345413, 39.826984, 6], ['新宫村', 116.361694, 39.816662, 7], ['槐房西路', 116.36647, 39.805676, 8]]	
快速直达专线24路(云岗--地铁篱笆房站)	[['云岗', 116.159393, 39.810101, 1], ['南宫北站', 116.155357, 39.808575, 2], ['南宫', 116.15522, 39.804375, 3], ['王佐镇政府', 116.155487, 39.800411, 4], ['世界地热博览园', 116.156075, 39.792908, 5], ['南宫迎宾路', 116.156265, 39.788666, 6], ['南宫迎宾路南站', 116.156563, 39.78159, 7], ['地铁篱笆房站', 116.18927, 39.760578, 8]]	
快速直达专线27路(杏石口--地铁八宝山站)	[['杏石口', 116.197769, 39.947937, 1], ['西下庄南', 116.200363, 39.942192, 2], ['西黄村北站', 116.199646, 39.936081, 3], ['苹果园南路东口', 116.199142, 39.931511, 4], ['黄南苑小区', 116.197571, 39.927208, 5], ['杨庄小区', 116.198311, 39.920044, 6], ['地铁八宝山站', 116.237358, 39.907379, 7]]	
快速直达专线28路(地铁立水桥南站--天通北苑)	[['地铁立水桥南站', 116.414581, 40.042297, 1], ['地铁立水桥站', 116.413055, 40.052769, 2], ['天通苑街心花园', 116.421364, 40.062805, 3], ['天通中苑西区', 116.42347, 40.070995, 4], ['天通中苑东区', 116.428909, 40.07021, 5], ['天通东苑一区', 116.433937, 40.06913, 6], ['天通东苑二区北门', 116.440002, 40.068489, 7], ['天通东苑三区', 116.442528, 40.070175, 8], ['天通北苑', 116.439185, 40.077221, 9]]	
快速直达专线31路(地铁苹果园站--杨坨)	[['地铁苹果园站', 116.177691, 39.925661, 1], ['首钢小区', 116.157562, 39.931793, 2], ['三家店东口', 116.115242, 39.960262, 3], ['三家店', 116.110435, 39.962166, 4], ['军庄', 116.094528, 39.994808, 5], ['灰峪村', 116.096756, 39.998402, 6], ['军庄中学', 116.101715, 40.00275, 7], ['杨坨', 116.105263, 40.004536, 8]]	
快速直达专线37路(中关村南--昌平东关)	[['中关村南', 116.315567, 39.984188, 1], ['海淀中街北站', 116.310936, 39.981342, 2], ['北京市地震局', 116.306007, 39.979805, 3], ['中关村西', 116.310295, 39.985046, 4], ['中关村一街', 116.32196, 39.985355, 5], ['保福寺桥西', 116.330444, 39.985703, 6], ['昌平西关环岛东', 116.222343, 40.223938, 7], ['建明里小区', 116.225243, 40.224014, 8], ['昌平鼓楼西街', 116.232269, 40.224228, 9], ['昌平鼓楼东街', 116.236786, 40.224384, 10], ['昌平一中', 116.244545, 40.224686, 11], ['松园小区西门', 116.250435, 40.223389, 12], ['亢山广场', 116.253036, 40.221333, 13], ['昌平东关', 116.257874, 40.221535, 14]]	
快速直达专线42路(地铁回龙观站--小沙河村公交场站)	[['地铁回龙观站', 116.337952, 40.071194, 1], ['龙腾苑一区路口北', 116.338608, 40.081211, 2], ['流星花园', 116.336739, 40.091038, 3], ['育荣教育园区', 116.334442, 40.102196, 4], ['小沙河村', 116.32679, 40.123108, 5], ['小沙河村东', 116.328888, 40.12368, 6], ['小沙河村公交场站', 116.332581, 40.123554, 7]]	
快速直达专线30路(内环西路北口--狼垡东桥北)	[['内环西路北口', 116.284531, 39.834488, 1], ['中核路口东', 116.2845, 39.831936, 2], ['航丰路口', 116.283356, 39.829292, 3], ['海鹰路口', 116.285896, 39.826214, 4], ['丰茂路口西', 116.288628, 39.825035, 5], ['六圈', 116.290085, 39.821033, 6], ['地铁大葆台站', 116.290886, 39.807205, 7], ['公交驾校', 116.286476, 39.790173, 8], ['长丰园一区', 116.289841, 39.785164, 9], ['长丰园二区', 116.291893, 39.782383, 10], ['狼垡东桥北', 116.293594, 39.780304, 11]]	
